Latitude,Longitude,Zipcode,id,listing_url,name,picture_url,host_id,host_url,host_name,host_since,host_location,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,code-chicago,room_type,accommodates,bathrooms_text,bedrooms,beds,price,revenue_potential_annual,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,Average Annual Max Temp (F),Average Annual Min Temp (F),Average Annual Precipitation (inches),Average Annual Wind Speed (mph),Average Annual UV Index (0-10),Average Annual Visibility (miles),Average Annual Cloud Cover (%),Average Annual Humidity (%),Average Annual Solar Radiation (W/m^2),median_ppsf
41.97613,-87.68075,60640,6.71794E+17,https://www.airbnb.com/rooms/671793982485227556,Homey & Comfy 1br | workspace | full Apt | quaint,https://a0.muscache.com/pictures/469c132c-7bfd-430f-a4cc-9ccc39a400e6.jpg,316480624,https://www.airbnb.com/users/show/316480624,George,11-12-2019,,99%,f,https://a0.muscache.com/im/pictures/user/893ceb0c-9b6e-4e92-83c4-f66ea863cfb0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/893ceb0c-9b6e-4e92-83c4-f66ea863cfb0.jpg?aki_policy=profile_x_medium,Magnolia Glen,17,t,t,Lincoln Square,Entire rental unit,1,Entire home/apt,2,1 bath,1,1,82.00,29930,t,30,60,90,365,4,4,1,3.75,4,4.25,5,5,4.75,3.5,59.85589041,44.51150685,0.080419178,15.39561644,4.594520548,9.325479452,62.16794521,63.48356164,136.3227397,268.0525164
41.94017,-87.70078,60618,6.71805E+17,https://www.airbnb.com/rooms/671804500591263470,Chic & New 2br | near Wrigley & public transit,https://a0.muscache.com/pictures/af0e570d-3d5b-4e33-b4cb-94cd6c6c5be5.jpg,316480624,https://www.airbnb.com/users/show/316480624,George,11-12-2019,,99%,f,https://a0.muscache.com/im/pictures/user/893ceb0c-9b6e-4e92-83c4-f66ea863cfb0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/893ceb0c-9b6e-4e92-83c4-f66ea863cfb0.jpg?aki_policy=profile_x_medium,Magnolia Glen,17,t,t,Avondale,Entire rental unit,1,Entire home/apt,5,1 bath,2,2,139.00,49762,t,25,55,83,358,14,14,2,4.57,4.86,4.36,4.71,4.86,4.93,4.64,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,299.806701
41.93949246,-87.78602958,60634,6.71809E+17,https://www.airbnb.com/rooms/671809056160978345,Roomy and Perfect Warm Vibes Jefferson Park 2br,https://a0.muscache.com/pictures/miso/Hosting-671809056160978345/original/a5b00d05-4d1d-4881-acb7-259ba8673d26.jpeg,316480624,https://www.airbnb.com/users/show/316480624,George,11-12-2019,,99%,f,https://a0.muscache.com/im/pictures/user/893ceb0c-9b6e-4e92-83c4-f66ea863cfb0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/893ceb0c-9b6e-4e92-83c4-f66ea863cfb0.jpg?aki_policy=profile_x_medium,Magnolia Glen,17,t,t,Dunning,Entire rental unit,1,Entire home/apt,4,1 bath,2,2,137.00,46717,t,6,36,66,341,2,2,0,5,5,5,5,5,5,5,59.65342466,44.18383562,0.07960274,15.83342466,5.539726027,9.315068493,64.92821918,64.03506849,246.1380822,226.261872
41.908321,-87.7200279,60651,6.71843E+17,https://www.airbnb.com/rooms/671842529766765883,Cozy - 2 bedroom in Chicago near 606 trail,https://a0.muscache.com/pictures/miso/Hosting-671842529766765883/original/791934ea-98a6-4f74-940b-c9c67728e5e2.jpeg,469698737,https://www.airbnb.com/users/show/469698737,Javier,15-07-2022,"High Point, NC",95%,t,https://a0.muscache.com/im/pictures/user/f998c1f2-da47-4fab-a3a9-383bfa9edc93.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f998c1f2-da47-4fab-a3a9-383bfa9edc93.jpg?aki_policy=profile_x_medium,Humboldt Park,1,t,t,Humboldt Park,Entire serviced apartment,2,Entire home/apt,4,1 bath,2,3,153.00,12699,t,23,53,83,83,11,11,0,4.82,4.91,4.82,5,5,4.91,4.82,60.2139726,45.00986301,0.080852055,15.84109589,5.539726027,9.321917808,65.58410959,62.64876712,245.2545205,148.8888889
41.9053045,-87.6820166,60647,6.72072E+17,https://www.airbnb.com/rooms/672072284036230388,Amazing location 2 bed/2 bath home with parking,https://a0.muscache.com/pictures/miso/Hosting-672072284036230388/original/5c9e0968-d8f1-41ce-8091-a768a3a42218.jpeg,114579397,https://www.airbnb.com/users/show/114579397,Steven,02-02-2017,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/1bc3ae70-0fc0-46d4-9423-6b2da5ac0466.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1bc3ae70-0fc0-46d4-9423-6b2da5ac0466.jpg?aki_policy=profile_x_medium,West Town,1,t,t,West Town,Entire guest suite,1,Entire home/apt,6,2 baths,2,2,150.00,21750,t,17,47,70,145,0,0,0,,,,,,,,60.11945205,44.88328767,0.080841096,15.69589041,4.594520548,9.320821918,64.61945205,62.85589041,136.7410959,329.8670669
41.94185,-87.71603,60618,6.72378E+17,https://www.airbnb.com/rooms/672378117100072720,Comfortable 3-bedroom Garden Unit in Chicago,https://a0.muscache.com/pictures/miso/Hosting-672378117100072720/original/9e7dd7f9-a5d9-4e69-8c18-de1d81da3ece.jpeg,101096846,https://www.airbnb.com/users/show/101096846,Jade,24-10-2016,"Chicago, IL",91%,t,https://a0.muscache.com/im/pictures/user/2b5e2eab-865e-4461-8eab-a51e21000dec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b5e2eab-865e-4461-8eab-a51e21000dec.jpg?aki_policy=profile_x_medium,Avondale,1,t,f,Avondale,Entire rental unit,1,Entire home/apt,6,1 bath,3,4,125.00,30250,t,11,35,42,242,9,9,0,4.78,5,4.78,5,5,5,5,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,299.806701
41.90915,-87.67797,60622,6.7242E+17,https://www.airbnb.com/rooms/672419968191708983,Luxurious|Spacious 4BR|Wicker Park|Chicago 20min,https://a0.muscache.com/pictures/382e8cc5-cc94-428f-a641-b78c1a2ab49e.jpg,462129171,https://www.airbnb.com/users/show/462129171,Dzifaa And Adamma,01-06-2022,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/da6c176e-dee3-4257-af1f-752abbfaa561.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/da6c176e-dee3-4257-af1f-752abbfaa561.jpg?aki_policy=profile_x_medium,West Town,2,t,t,West Town,Entire condo,2,Entire home/apt,12,2 baths,4,5,326.00,23472,t,24,46,64,72,12,12,0,5,4.92,4.92,5,5,5,4.83,60.33479452,45.14575342,0.081216438,15.91424658,4.594520548,9.324383562,65.26958904,62.40246575,136.2465753,329.4736842
41.73255,-87.65927,60620,6.72521E+17,https://www.airbnb.com/rooms/672520701792298609,Bienvenidos! Home Away from Home,https://a0.muscache.com/pictures/7dfe52a4-f95e-4b9e-b47b-9489faf250bd.jpg,469856291,https://www.airbnb.com/users/show/469856291,Mayreth A,16-07-2022,,100%,f,https://a0.muscache.com/im/pictures/user/c2f607f9-0bd8-444a-ad98-ab9a06fc8a53.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c2f607f9-0bd8-444a-ad98-ab9a06fc8a53.jpg?aki_policy=profile_x_medium,Auburn Gresham,1,t,f,Auburn Gresham,Entire home,3,Entire home/apt,8,1 bath,3,4,99.00,25839,t,25,55,81,261,22,22,4,4.68,4.77,4.68,4.91,4.77,4.55,4.68,60.76246575,45.44027397,0.079293151,16.53835616,5.830136986,9.302739726,65.78109589,62.40684932,253.8046575,77.76382911
41.93702,-87.73187,60641,6.72611E+17,https://www.airbnb.com/rooms/672611306442525889,Great 3 bedroom rental unit near Logan Square,https://a0.muscache.com/pictures/miso/Hosting-672611306442525889/original/194db1c2-ff18-4ac1-b7cb-72eac2d7ad3d.jpeg,372605794,https://www.airbnb.com/users/show/372605794,David,20-10-2020,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/567b2f46-c6ee-48b8-93eb-1cddcf00a196.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/567b2f46-c6ee-48b8-93eb-1cddcf00a196.jpg?aki_policy=profile_x_medium,Belmont Gardens,1,t,f,Avondale,Entire rental unit,1,Entire home/apt,6,1 bath,3,3,140.00,35420,t,30,57,79,253,6,6,0,4.83,4.83,5,5,5,4.67,4.67,59.80575342,44.44767123,0.080194521,15.59452055,5.531506849,9.31890411,63.92849315,63.59178082,245.8380822,250
41.89472,-87.66145,60622,6.73118E+17,https://www.airbnb.com/rooms/673118016279684903,â–Œ360Â° City Skyline Chicago  â–Œ,https://a0.muscache.com/pictures/254e9608-58cd-4883-8c5c-0b98210643b7.jpg,445903262,https://www.airbnb.com/users/show/445903262,ChicagoBnBs,19-02-2022,"Chicago, IL",94%,t,https://a0.muscache.com/im/pictures/user/97ac72b3-5045-481b-8912-e6d689c6fa8b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/97ac72b3-5045-481b-8912-e6d689c6fa8b.jpg?aki_policy=profile_x_medium,West Town,3,t,t,West Town,Entire rental unit,1,Entire home/apt,14,2.5 baths,3,5,224.00,36736,t,11,28,34,164,15,15,1,4.87,4.93,4.87,5,5,5,4.87,60.33479452,45.14575342,0.081216438,15.91424658,4.594520548,9.324383562,65.26958904,62.40246575,136.2465753,338.4615385
41.75292,-87.65494,60620,6.73289E+17,https://www.airbnb.com/rooms/673288547514515284,Oasis in the Chi/2  Queen BRs in 3 bedroom home,https://a0.muscache.com/pictures/0f8744d1-d56a-478d-a39c-bb862a0dbfb2.jpg,17493679,https://www.airbnb.com/users/show/17493679,Cass,01-07-2014,"Chicago, IL",83%,f,https://a0.muscache.com/im/pictures/user/866c4ef7-11c6-43cc-adcd-4503d9b03011.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/866c4ef7-11c6-43cc-adcd-4503d9b03011.jpg?aki_policy=profile_x_medium,Auburn Gresham,4,t,t,Auburn Gresham,Entire rental unit,1,Entire home/apt,4,1 bath,2,2,211.00,77015,t,30,60,90,365,0,0,0,,,,,,,,60.76246575,45.44027397,0.079293151,16.53835616,5.830136986,9.302739726,65.78109589,62.40684932,253.8046575,120.3703704
41.9324934,-87.66939195,60657,6.73334E+17,https://www.airbnb.com/rooms/673333633058832340,3BR Condo Oasis for Friends&Families Close to Dwtn,https://a0.muscache.com/pictures/miso/Hosting-673333633058832340/original/511ccae4-bd79-4e53-b0d1-f54868d69694.jpeg,53986909,https://www.airbnb.com/users/show/53986909,Ola,09-01-2016,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/4467b501-48d2-4326-be4f-f2383c4e3212.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4467b501-48d2-4326-be4f-f2383c4e3212.jpg?aki_policy=profile_x_medium,Lincoln Park,3,t,t,Lake View,Entire condo,2,Entire home/apt,7,1 bath,3,4,236.00,71980,t,14,34,47,305,8,8,2,5,5,5,5,5,5,4.75,60.04273973,44.77917808,0.080605479,15.56986301,4.594520548,9.323561644,63.56767123,63.03835616,136.1432877,316.6666667
41.87155,-87.6344,60607,6.7338E+17,https://www.airbnb.com/rooms/673379510516083357,Stylish South Loop Condo,https://a0.muscache.com/pictures/871f3c24-8021-4d52-96ca-f9414b7585f9.jpg,24949688,https://www.airbnb.com/users/show/24949688,Aiyana,17-12-2014,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/40c4c27a-946b-4399-8afa-66ffe36df928.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/40c4c27a-946b-4399-8afa-66ffe36df928.jpg?aki_policy=profile_x_medium,Chicago Loop,1,t,t,Loop,Entire condo,2,Entire home/apt,5,2 baths,2,5,215.00,64285,t,17,38,50,299,3,3,0,5,5,5,5,5,5,5,60.53479452,45.36520548,0.081345205,16.1690411,4.594520548,9.322739726,65.99013699,62.02082192,136.2465753,356.6666667
41.70467,-87.61669,60628,6.734E+17,https://www.airbnb.com/rooms/673399591963589865,Peaceful Home away From Home,https://a0.muscache.com/pictures/miso/Hosting-673399591963589865/original/60f45950-846a-483c-b247-eaec9c776c39.jpeg,400352117,https://www.airbnb.com/users/show/400352117,Tashaunia,06-05-2021,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/f5c8630a-1fdf-4459-ba2b-bfb587c36d0d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f5c8630a-1fdf-4459-ba2b-bfb587c36d0d.jpg?aki_policy=profile_x_medium,Roseland,1,t,t,Roseland,Entire home,3,Entire home/apt,10,3 baths,5,5,189.00,65583,t,24,54,77,347,0,0,0,,,,,,,,60.10027397,44.41178082,0.074947945,15.67808219,5.82739726,9.265753425,60.82438356,65.25068493,253.7621918,102.7777778
41.89217,-87.61575,60611,6.73611E+17,https://www.airbnb.com/rooms/673611403584205784,"2B 2BA Exquisite Apartment With Views, Indoor Pool",https://a0.muscache.com/pictures/prohost-api/Hosting-673611403584205784/original/8ff15b11-3999-4e11-82d6-d1017e29d20e.jpeg,37095719,https://www.airbnb.com/users/show/37095719,Ben,29-06-2015,"Chicago, IL",98%,f,https://a0.muscache.com/im/users/37095719/profile_pic/1440644915/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/37095719/profile_pic/1440644915/original.jpg?aki_policy=profile_x_medium,River North,8,t,t,Near North Side,Entire rental unit,1,Entire home/apt,6,2 baths,2,2,332.00,57104,t,23,53,83,172,16,16,3,4.81,4.75,4.81,4.75,4.94,4.94,4.5,60.30164384,45.10109589,0.081134247,15.8430137,4.594520548,9.324109589,64.74986301,62.47671233,136.1380822,358.3241455
41.95382,-87.71496,60618,6.73812E+17,https://www.airbnb.com/rooms/673811607344083923,Updated Vintage Unit w/ Free Street Parking,https://a0.muscache.com/pictures/miso/Hosting-673811607344083923/original/883338de-f85a-4011-a615-87c07919f13b.jpeg,32205653,https://www.airbnb.com/users/show/32205653,Heather,29-04-2015,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/a358435e-e371-42a4-9309-b13d1e99b50c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a358435e-e371-42a4-9309-b13d1e99b50c.jpg?aki_policy=profile_x_medium,Irving Park,1,t,t,Irving Park,Entire condo,2,Entire home/apt,6,1 bath,2,3,129.00,37926,t,18,48,76,294,23,23,4,5,4.96,4.96,4.96,5,4.83,4.87,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,273.5416667
41.9948517,-87.6611628,60660,6.7391E+17,https://www.airbnb.com/rooms/673910208440725002,"Cheerful, Spacious 3 bed Home Near the Lake!!!",https://a0.muscache.com/pictures/miso/Hosting-673910208440725002/original/43d9ae5d-5ae0-4592-b24f-9136533bc808.jpeg,105338956,https://www.airbnb.com/users/show/105338956,James,27-11-2016,"Chicago, IL",80%,f,https://a0.muscache.com/im/pictures/user/949c6c5a-f3d1-4d76-8b76-a94597c3bfa0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/949c6c5a-f3d1-4d76-8b76-a94597c3bfa0.jpg?aki_policy=profile_x_medium,Edgewater,1,t,t,Edgewater,Entire home,3,Entire home/apt,5,2 baths,3,3,383.00,61663,t,20,43,71,161,0,0,0,,,,,,,,59.78547945,44.39753425,0.079972603,15.33287671,4.594520548,9.326575342,61.34,63.6690411,136.0830137,199.8924281
41.95148,-87.66424,60618,6.73941E+17,https://www.airbnb.com/rooms/673941096965423234,Unique and rambling designer flat,https://a0.muscache.com/pictures/miso/Hosting-673941096965423234/original/28f1a767-5a1e-492b-a4fc-35199e7026c0.jpeg,3230291,https://www.airbnb.com/users/show/3230291,David,11-08-2012,"Chicago, IL",99%,t,https://a0.muscache.com/im/users/3230291/profile_pic/1362417984/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3230291/profile_pic/1362417984/original.jpg?aki_policy=profile_x_medium,Lake View,8,t,t,Lake View,Entire rental unit,1,Entire home/apt,2,1 bath,1,1,77.00,27258,t,20,50,80,354,15,15,1,4.87,4.8,4.93,5,5,4.73,4.93,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,299.806701
41.84186,-87.66377,60608,6.73953E+17,https://www.airbnb.com/rooms/673953255538696495,Cozy Chicago Apartment next to the River,https://a0.muscache.com/pictures/3dc46999-6c6b-4a8b-a244-e349c87fd93c.jpg,25965083,https://www.airbnb.com/users/show/25965083,Albert,11-01-2015,"Chicago, IL",92%,f,https://a0.muscache.com/im/pictures/user/2f914d87-9613-4a97-b93e-431e4d36358f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f914d87-9613-4a97-b93e-431e4d36358f.jpg?aki_policy=profile_x_medium,Bridgeport,1,t,t,Bridgeport,Entire rental unit,1,Entire home/apt,8,2 baths,2,3,120.00,19320,t,11,22,40,161,5,5,2,5,5,5,5,5,4.8,5,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,275.0718855
41.9527,-87.649,60613,6.7396E+17,https://www.airbnb.com/rooms/673959870979251060,lux loft like style w/exposed brick Wrigleyville,https://a0.muscache.com/pictures/miso/Hosting-673959870979251060/original/ed7ba117-3982-43f4-891f-f92fa6e66f65.jpeg,470235946,https://www.airbnb.com/users/show/470235946,Boris,18-07-2022,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/0961c94c-82d2-4101-a33c-f489e3a62b2b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0961c94c-82d2-4101-a33c-f489e3a62b2b.jpg?aki_policy=profile_x_medium,Lake View East,1,t,t,Lake View,Entire condo,2,Entire home/apt,5,1 bath,1,3,146.00,40296,t,7,25,40,276,28,28,1,4.96,4.96,4.96,4.89,4.93,4.96,4.86,59.96136986,44.66712329,0.080493151,15.48849315,4.594520548,9.323561644,63.04931507,63.21945205,136.0723288,262.0689655
41.96546,-87.65747,60640,6.7399E+17,https://www.airbnb.com/rooms/673989649924745489,Simple Studio Apartment with In-unit Laundry,https://a0.muscache.com/pictures/miso/Hosting-673989649924745489/original/22ba3b0c-619e-4a65-9eec-7dbd6857c78c.jpeg,440050189,https://www.airbnb.com/users/show/440050189,Betty And Gab,11-01-2022,,88%,f,https://a0.muscache.com/im/pictures/user/25dea64c-2c99-4282-b289-d886df54e387.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/25dea64c-2c99-4282-b289-d886df54e387.jpg?aki_policy=profile_x_medium,West Loop,10,t,t,Uptown,Entire rental unit,1,Entire home/apt,2,1 bath,,1,65.00,10920,t,18,48,78,168,19,19,4,5,5,4.95,4.95,5,4.95,4.95,59.85589041,44.51150685,0.080419178,15.39561644,4.594520548,9.325479452,62.16794521,63.48356164,136.3227397,268.0525164
41.79219,-87.73666,60629,6.74052E+17,https://www.airbnb.com/rooms/674051840841851030,Lovely 3 Bedroom  2 Full bathrooms  Washer/Dryer,https://a0.muscache.com/pictures/miso/Hosting-674051840841851030/original/39ed5fe3-d20d-4b38-9bca-4f70a87c2d56.jpeg,469715564,https://www.airbnb.com/users/show/469715564,Orbilia,15-07-2022,,100%,f,https://a0.muscache.com/im/pictures/user/f1a48233-4417-4df1-b180-488c7c92d4dd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f1a48233-4417-4df1-b180-488c7c92d4dd.jpg?aki_policy=profile_x_medium,West Elsdon,1,t,t,West Elsdon,Entire condo,2,Entire home/apt,5,2 baths,3,3,71.00,21229,t,16,32,32,299,2,2,0,5,5,5,5,5,5,5,61.12958904,45.95013699,0.081679452,17.11424658,5.649315068,9.318630137,68.31178082,61.01780822,237.0531507,160.5098039
41.85583,-87.62371,60616,6.74217E+17,https://www.airbnb.com/rooms/674216624452040513,McCormick 420 friendly 2br/2ba/parking/sleeps 6,https://a0.muscache.com/pictures/miso/Hosting-674216624452040513/original/6de29c36-08cf-4452-9056-cf7d68aa30cd.jpeg,395498979,https://www.airbnb.com/users/show/395498979,Milan,04-04-2021,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/594540f9-c325-40e7-a373-8918b93791a9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/594540f9-c325-40e7-a373-8918b93791a9.jpg?aki_policy=profile_x_medium,Near South Side,64,t,t,Near South Side,Entire rental unit,1,Entire home/apt,6,2 baths,2,3,261.00,72558,t,30,57,85,278,9,9,0,4.89,5,5,5,4.78,4.78,5,60.58767123,45.33479452,0.080638356,16.34109589,5.44109589,9.305205479,66.5830137,62.46520548,225.9536986,286.2702665
41.93966,-87.66339,60657,6.74483E+17,https://www.airbnb.com/rooms/674482898562062187,Lakeview 3 Bedroom Coach House Duplex,https://a0.muscache.com/pictures/prohost-api/Hosting-674482898562062187/original/de2ed6c9-5100-42e9-a70d-de58345b1550.jpeg,470365865,https://www.airbnb.com/users/show/470365865,James,19-07-2022,,100%,t,https://a0.muscache.com/im/pictures/user/4e5b643b-325d-4afb-910c-6ff9bc05586a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4e5b643b-325d-4afb-910c-6ff9bc05586a.jpg?aki_policy=profile_x_medium,Lake View,1,t,t,Lake View,Entire rental unit,1,Entire home/apt,8,2 baths,3,4,169.00,33124,t,12,29,35,196,12,12,2,4.92,4.92,4.92,4.92,5,4.92,5,60.04273973,44.77917808,0.080605479,15.56986301,4.594520548,9.323561644,63.56767123,63.03835616,136.1432877,326.8902786
41.91875,-87.67833,60647,6.74585E+17,https://www.airbnb.com/rooms/674585054086982055,Stylish 2-bedroom flat in Vibrant Bucktown.,https://a0.muscache.com/pictures/miso/Hosting-674585054086982055/original/24377550-2496-48ac-a006-7671dcce2213.jpeg,211206098,https://www.airbnb.com/users/show/211206098,Ramon,22-08-2018,"Chicago, IL",93%,t,https://a0.muscache.com/im/pictures/user/6bfe3878-1cdd-4963-bd5b-4a426ad25664.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bfe3878-1cdd-4963-bd5b-4a426ad25664.jpg?aki_policy=profile_x_medium,Bucktown,2,t,f,Logan Square,Entire condo,2,Entire home/apt,4,1 bath,2,2,174.00,10440,t,17,39,60,60,19,19,5,5,5,5,4.95,5,5,5,60.11945205,44.88328767,0.080841096,15.69589041,4.594520548,9.320821918,64.61945205,62.85589041,136.7410959,325.2906977
41.87148,-87.72806,60623,6.7461E+17,https://www.airbnb.com/rooms/674610280616274959,Mark Twain's Room,https://a0.muscache.com/pictures/miso/Hosting-674610280616274959/original/67f63062-51c9-4d16-a56a-e83a51c00026.jpeg,73114817,https://www.airbnb.com/users/show/73114817,Leonid,20-05-2016,"Chicago, IL",97%,f,https://a0.muscache.com/im/pictures/user/44f580f0-23ea-4bbb-932c-289eb9d8eae0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44f580f0-23ea-4bbb-932c-289eb9d8eae0.jpg?aki_policy=profile_x_medium,Garfield Park,5,t,f,West Garfield Park,Private room in townhouse,5,Private room,2,2 shared baths,1,1,63.00,22113,t,16,46,76,351,10,10,0,4.6,4.7,4.9,4.3,4.3,3.6,4.5,60.83452055,45.67232877,0.081824658,16.64712329,5.438356164,9.320821918,67.43808219,61.45479452,225.8282192,115.1707705
41.8593,-87.64847,60608,6.74679E+17,https://www.airbnb.com/rooms/674678605788644217,Casa Sanchez. Full home + parking.,https://a0.muscache.com/pictures/miso/Hosting-674678605788644217/original/c7ba31d7-f9b3-4b3e-80fe-fcb7ff371aa9.jpeg,17458809,https://www.airbnb.com/users/show/17458809,Kriselda,30-06-2014,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/d77caaea-db28-4e13-ad7a-950c7da2d857.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d77caaea-db28-4e13-ad7a-950c7da2d857.jpg?aki_policy=profile_x_medium,Lower West Side,4,t,t,Lower West Side,Entire home,3,Entire home/apt,8,2.5 baths,4,4,750.00,107250,t,15,45,67,143,4,4,0,5,5,5,5,5,5,5,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,201.7876703
